SMILES,y_true,p_ens,max_sim_rest,sim_bin
c1c2c3c(c(c1)O)OC1C(CCC4C(C2)N(C)CCC341)=O,1,0.64669096,,
C1C2C3N(CCC42c2c(c(O)ccc2C3)OC4C(C1)=O)C,1,0.64669096,,
c1c2CC3C4CCC(C5Oc(c(c1)O)c2C54CCN3C)=O,1,0.63554096,,
C1(=O)CCC2C3N(C)CCC42C1Oc1c(O)ccc(c14)C3,1,0.64574987,,
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,1,0.57063276,,
c1(ccc(O)cc1)CCC(NCCc1ccc(O)c(O)c1)C,1,0.5706328,,
Oc1ccc(CCNC(C)CCc2ccc(O)cc2)cc1O,1,0.53788245,,
c1c(ccc(c1)CCC(C)NCCc1cc(c(O)cc1)O)O,1,0.5706328,,
Oc1ccc(cc1)CCC(C)NCCc1ccc(O)c(O)c1,1,0.4630475,,
c1cc(ccc1CCC(NCCc1cc(O)c(O)cc1)C)O,1,0.57063276,,
CCCN1C=CN(C)C1,0,0.34508935,,
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,0,0.26497725,,
CC12CC3CC(C)(C1)CC(N)(C3)C2,1,0.4582836,,
C1C2(C)CC3(CC(CC1C3)(C2)C)N,1,0.45828363,,
C1C2(CC3(C)CC(CC1C3)(C2)N)C,1,0.4582836,,
C1C2(CC3CC(C)(CC1(N)C3)C2)C,1,0.4582836,,
C12(CC3(N)CC(C2)CC(C1)(C)C3)C,1,0.4582836,,
C1C2(C)CC3(CC1CC(C)(C3)C2)N,1,0.4582836,,
COc1ccc(CN2CCNCC2)c(OC)c1OC,1,0.37945834,,
N1CCN(CC1)Cc1ccc(OC)c(c1OC)OC,1,0.65583044,,
O(C)c1ccc(c(OC)c1OC)CN1CCNCC1,1,0.6314974,,
COc1ccc(c(c1OC)OC)CN1CCNCC1,1,0.37945834,,
N1(CCNCC1)Cc1ccc(OC)c(c1OC)OC,1,0.65583044,,
C1N(CCNC1)Cc1c(c(c(cc1)OC)OC)OC,1,0.65583044,,
CCCCCCCCCCCCCC[N+](C)(C)C,1,0.6140247,,
CCCCCCCCCCCCCC[N+](C)(C)C,1,0.61402476,,
C(CCCCCCCC)CCCCC[N+](C)(C)C,1,0.6140247,,
C(CCCCCCC[N+](C)(C)C)CCCCCC,1,0.61402476,,
CCCCCCCCCCCCCC[N+](C)(C)C,1,0.6140247,,
CCCCCCCCCCCCCC[N+](C)(C)C,1,0.61402476,,
C(C)CCCCCCCCCCCC[N+](C)(C)C,1,0.6140247,,
[N+](C)(CCCCCCCCCCCCCC)(C)C,1,0.6250093,,
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1,0.50276446,,
COc1ccc(cc1)CN(CCN(C)C)c1ccccn1,1,0.50276446,,
COc1ccc(cc1)CN(c1ccccn1)CCN(C)C,1,0.50276446,,
c1c(CN(CCN(C)C)c2ccccn2)ccc(c1)OC,1,0.673213,,
C(N(Cc1ccc(cc1)OC)c1ccccn1)CN(C)C,1,0.6418717,,
N(CCN(Cc1ccc(OC)cc1)c1ncccc1)(C)C,1,0.63764626,,
Nc1ccc(N)cc1,0,0.19576414,,
O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1,0,0.1885577,,
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,0.6619794,,
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,0.6619794,,
c1cccc2c1CCc1ccccc1C2=CCCN(C)C,1,0.6924341,,
c1cccc2c1C(=CCCN(C)C)c1c(CC2)cccc1,1,0.6924341,,
c12C(c3c(CCc1cccc2)cccc3)=CCCN(C)C,1,0.6924341,,
C(CC=C1c2ccccc2CCc2c1cccc2)N(C)C,1,0.6924341,,
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,0.6619794,,
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,0.6619794,,
Nc1c2c(nc3ccccc13)CCCC2,0,0.29711708,,
CCC(=O)[O-],0,0.23057884,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0.39487857,,
CCCCCCCCCCCCOS(=O)(=O)O,0,0.29945338,,
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.63556194,,
C[N+](C)(C)Cc1ccccc1,0,0.40546572,,
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,1,0.3187387,,
O(c1c(C(O)CNC(CN)=O)cc(cc1)OC)C,1,0.57897,,
C(NC(CN)=O)C(O)c1cc(ccc1OC)OC,1,0.6081789,,
OC(CNC(=O)CN)c1c(ccc(OC)c1)OC,1,0.5402483,,
c1(cc(c(OC)cc1)C(O)CNC(=O)CN)OC,1,0.6081789,,
c1(ccc(c(C(O)CNC(=O)CN)c1)OC)OC,1,0.6081789,,
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1,0.71274143,,
c1ccccc1COCC[N+]12CCC(CC1)(C(c1ccccc1)(O)c1ccccc1)CC2,1,0.7570889,,
c1c(cccc1)C(c1ccccc1)(O)C12CC[N+](CC1)(CCOCc1ccccc1)CC2,1,0.7378023,,
c1ccccc1COCC[N+]12CCC(CC2)(C(c2ccccc2)(O)c2ccccc2)CC1,1,0.7570889,,
C(COCc1ccccc1)[N+]12CCC(CC1)(C(O)(c1ccccc1)c1ccccc1)CC2,1,0.7353711,,
C(C12CC[N+](CC1)(CCOCc1ccccc1)CC2)(O)(c1ccccc1)c1ccccc1,1,0.7378023,,
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,1,0.6916064,,
C(c1c(NC2CCOCC2)nc(c(C(N)=O)n1)Nc1cc(c(N2CCC(CC2)N2CCN(C)CC2)cc1)OC)C,1,0.6826346,,
N(C1CCOCC1)c1nc(Nc2cc(c(N3CCC(CC3)N3CCN(C)CC3)cc2)OC)c(nc1CC)C(N)=O,1,0.6932248,,
c1(Nc2ccc(c(OC)c2)N2CCC(N3CCN(C)CC3)CC2)nc(NC2CCOCC2)c(CC)nc1C(=O)N,1,0.6916064,,
C1(CCOCC1)Nc1c(CC)nc(c(Nc2ccc(c(OC)c2)N2CCC(CC2)N2CCN(C)CC2)n1)C(=O)N,1,0.6832087,,
N(C1CCOCC1)c1nc(Nc2cc(OC)c(cc2)N2CCC(N3CCN(C)CC3)CC2)c(nc1CC)C(=O)N,1,0.6932248,,
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1,0.6580956,,
c1cccc2c1N(CC(N(C)C)C)c1c(cccc1)S2,1,0.674428,,
N(C(CN1c2c(cccc2)Sc2c1cccc2)C)(C)C,1,0.6633975,,
c1cccc2N(c3ccccc3Sc12)CC(N(C)C)C,1,0.674428,,
CC(CN1c2ccccc2Sc2c1cccc2)N(C)C,1,0.6580956,,
CN(C(CN1c2c(Sc3c1cccc3)cccc2)C)C,1,0.57582414,,
CCCCCCCCCCCCCCCC[N+](C)(C)C,1,0.6290521,,
C[N+](C)(C)CCCCCCCCCCCCCCCC,1,0.5879806,,
C(CCCCCCC[N+](C)(C)C)CCCCCCCC,1,0.6290521,,
C(CCCCC)CCCCCCCCCC[N+](C)(C)C,1,0.6290521,,
C(CCCCCCC)CCCCCCCC[N+](C)(C)C,1,0.6290521,,
[N+](CCCCCCCCCCCCCCCC)(C)(C)C,1,0.63937795,,
CN(C)C,0,0.24347228,,
CN(C)C(=N)N=C(N)N,1,0.24526106,,
N(C(N(C)C)=N)=C(N)N,1,0.33967966,,
C(N)(N)=NC(N(C)C)=N,1,0.3503008,,
C(N(C)C)(=N)N=C(N)N,1,0.33070302,,
CN(C(=N)N=C(N)N)C,1,0.24526106,,
NC(N)=NC(=N)N(C)C,1,0.30425286,,
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,0.58814186,,
O=S(Nc1ccc(cc1)C(CNC(C)C)O)(=O)C,1,0.60344875,,
O=S(C)(=O)Nc1ccc(cc1)C(O)CNC(C)C,1,0.60344875,,
OC(CNC(C)C)c1ccc(NS(C)(=O)=O)cc1,1,0.620372,,
O=S(=O)(Nc1ccc(C(CNC(C)C)O)cc1)C,1,0.60344875,,
C(CNC(C)C)(O)c1ccc(NS(C)(=O)=O)cc1,1,0.638043,,
CCCOC(=O)NCCCN(C)C,0,0.3632908,,
Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12,0,0.22737278,,
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0,0.4313507,,
O=S(=O)([O-])c1ccc2cc(O)ccc2c1,0,0.31245148,,
Cc1ccccc1N,0,0.22300993,,
COc1ccc(N)cc1N,0,0.20359921,,
CC(C)NCC(O)COc1cccc2ccccc12,1,0.5653264,,
CC(NCC(O)COc1c2c(ccc1)cccc2)C,1,0.5653264,,
c1ccc2c(cccc2)c1OCC(O)CNC(C)C,1,0.68158686,,
C(C)(NCC(O)COc1cccc2c1cccc2)C,1,0.5653264,,
c12c(cccc2)c(ccc1)OCC(O)CNC(C)C,1,0.68158686,,
C(Oc1cccc2ccccc12)C(O)CNC(C)C,1,0.61890244,,
CCCN[C@H]1CCc2nc(N)sc2C1,0,0.39084098,,
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,0,0.26819545,,
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,0,0.24323651,,
Nc1ccc(-c2ccc(N)cc2)cc1,0,0.2401432,,
Nc1ccc(-c2ccccc2)cc1,0,0.25433752,,
COc1ccc(N)cc1,0,0.20113418,,
CCCCCCCCCCCCCCCC[n+]1ccccc1,1,0.54482186,,
C(CCCCCCCCCCCCCC[n+]1ccccc1)C,1,0.54482186,,
c1cc[n+](cc1)CCCCCCCCCCCCCCCC,1,0.67927265,,
C(CCCCCCCCC)CCCCCC[n+]1ccccc1,1,0.54482186,,
c1[n+](CCCCCCCCCCCCCCCC)cccc1,1,0.67927265,,
[n+]1(CCCCCCCCCCCCCCCC)ccccc1,1,0.67927265,,
O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,0,0.28177413,,
CCN(CC)CCNC(=O)c1ccc(N)cc1,1,0.4479208,,
CCN(CCNC(c1ccc(N)cc1)=O)CC,1,0.44792074,,
Nc1ccc(C(=O)NCCN(CC)CC)cc1,1,0.55266804,,
c1c(N)ccc(C(NCCN(CC)CC)=O)c1,1,0.60889065,,
C(N(CC)CC)CNC(=O)c1ccc(N)cc1,1,0.5289894,,
c1(C(NCCN(CC)CC)=O)ccc(cc1)N,1,0.60889065,,
CCCCCCCCCCCCCCCCCC(=O)O,0,0.31176558,,
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1,0.5421915,,
C(N(CCNC(c1cc(Cl)c(N)cc1OC)=O)CC)C,1,0.5421915,,
c1(c(cc(OC)c(c1)C(NCCN(CC)CC)=O)N)Cl,1,0.6466783,,
C(CNC(c1cc(Cl)c(N)cc1OC)=O)N(CC)CC,1,0.6077795,,
c1(cc(C(=O)NCCN(CC)CC)c(OC)cc1N)Cl,1,0.64667845,,
COc1cc(c(cc1C(NCCN(CC)CC)=O)Cl)N,1,0.45656,,
CC(=O)C=C(C)O,0,0.21624207,,
C=CC(=O)[O-],0,0.21198146,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1,0.52668786,,
C(=O)(OCCN(C)Cc1ccccc1)C1C(C(C(OC)=O)=C(NC=1C)C)c1cccc(c1)[N+](=O)[O-],1,0.70930845,,
c1(CN(CCOC(C2C(C(=C(C)NC=2C)C(OC)=O)c2cccc(c2)[N+](=O)[O-])=O)C)ccccc1,1,0.6978458,,
C1(C)NC(=C(C(c2cccc([N+](=O)[O-])c2)C=1C(OC)=O)C(OCCN(C)Cc1ccccc1)=O)C,1,0.7093085,,
C1(C)NC(=C(C(=O)OCCN(C)Cc2ccccc2)C(c2cc(ccc2)[N+]([O-])=O)C=1C(=O)OC)C,1,0.70930845,,
N1C(C)=C(C(C(=C1C)C(=O)OC)c1cccc([N+]([O-])=O)c1)C(=O)OCCN(C)Cc1ccccc1,1,0.70930845,,
NCCO,0,0.19954482,,
COc1ccccc1N,0,0.21031952,,
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0,0.33977866,,
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,0.65191644,,
N(C(CCCN(CC)CC)C)c1ccnc2cc(ccc12)Cl,1,0.6950327,,
CCN(CCCC(Nc1ccnc2c1ccc(Cl)c2)C)CC,1,0.6519165,,
c1(Cl)ccc2c(nccc2NC(CCCN(CC)CC)C)c1,1,0.711908,,
c1c2c(ccnc2cc(Cl)c1)NC(CCCN(CC)CC)C,1,0.70982254,,
C(C)N(CC)CCCC(Nc1ccnc2cc(Cl)ccc12)C,1,0.6519165,,
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,1,0.431028,,
C1CN(C(c2c(cccc2)Cl)C(=O)OC)Cc2c1scc2,1,0.69462705,,
c1(c(C(N2CCc3c(C2)ccs3)C(OC)=O)cccc1)Cl,1,0.6976775,,
s1ccc2c1CCN(C(C(=O)OC)c1ccccc1Cl)C2,1,0.6946271,,
Clc1c(C(C(OC)=O)N2CCc3c(C2)ccs3)cccc1,1,0.6719042,,
C(N1Cc2ccsc2CC1)(c1ccccc1Cl)C(=O)OC,1,0.6981277,,
COC(=O)C(c1ccccc1)C1CCCCN1,1,0.32055944,,
c1cccc(C(C(OC)=O)C2CCCCN2)c1,1,0.62308294,,
c1cc(C(C(=O)OC)C2CCCCN2)ccc1,1,0.623083,,
N1CCCCC1C(c1ccccc1)C(OC)=O,1,0.6486305,,
O(C)C(=O)C(C1CCCCN1)c1ccccc1,1,0.62052643,,
C1CC(NCC1)C(c1ccccc1)C(=O)OC,1,0.6486305,,
CC(O)(P(=O)(O)O)P(=O)(O)O,0,0.17260331,,
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,0.38328072,,
NCCc1ccc(O)c(O)c1,0,0.280375,,
CCNCC,0,0.29173675,,
Cc1cc(Cl)ccc1N=CN(C)C,0,0.40349048,,
Cc1cc(Cl)ccc1N,0,0.2498509,,
NC[C@H](O)c1ccc(O)c(O)c1,0,0.4563774,,
CCN(CC)CC(=O)Nc1c(C)cccc1C,1,0.46252787,,
CCN(CC)CC(=O)Nc1c(C)cccc1C,1,0.46252784,,
c1(c(c(C)ccc1)NC(=O)CN(CC)CC)C,1,0.5487898,,
CCN(CC(Nc1c(cccc1C)C)=O)CC,1,0.46252787,,
CCN(CC)CC(=O)Nc1c(C)cccc1C,1,0.46252787,,
CCN(CC)CC(=O)Nc1c(C)cccc1C,1,0.46252784,,
c1c(c(c(C)cc1)NC(CN(CC)CC)=O)C,1,0.5487898,,
c1cc(C)c(NC(=O)CN(CC)CC)c(C)c1,1,0.5487898,,
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0.2676823,,
Cc1ncc(CO)c(CO)c1O,1,0.43189266,,
OCc1cnc(c(O)c1CO)C,1,0.38196227,,
c1nc(c(c(c1CO)CO)O)C,1,0.4480823,,
OCc1c(O)c(C)ncc1CO,1,0.3256557,,
c1(c(c(CO)c(CO)cn1)O)C,1,0.44808233,,
C(c1cnc(C)c(O)c1CO)O,1,0.4480823,,
O=C(O)CS,0,0.1684106,,
NN=C(N)N,0,0.19856085,,
OC[P+](CO)(CO)CO,0,0.20703505,,
NC(N)=O,0,0.16333245,,
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,0.47859263,,
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0,0.74479115,,
COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,1,0.68386465,,
c1ccccc1C(C(O)(c1cccc2c1cccc2)CCN(C)C)c1c(nc2ccc(Br)cc2c1)OC,1,0.77905804,,
O(c1c(C(C(O)(CCN(C)C)c2c3ccccc3ccc2)c2ccccc2)cc2c(ccc(Br)c2)n1)C,1,0.7763277,,
c1c2cccc(C(C(c3ccccc3)c3cc4c(nc3OC)ccc(c4)Br)(CCN(C)C)O)c2ccc1,1,0.7790895,,
c12c(cccc1)c(C(CCN(C)C)(O)C(c1cc3c(nc1OC)ccc(Br)c3)c1ccccc1)ccc2,1,0.7790895,,
c1c2c(nc(OC)c1C(c1ccccc1)C(c1cccc3c1cccc3)(CCN(C)C)O)ccc(Br)c2,1,0.7790895,,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0,0.28377175,,
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0,0.28613698,,
NC1CCCCC1,0,0.23827998,,
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,0.69443345,,
OCCOCCN1CCN(C(c2ccccc2)c2ccc(cc2)Cl)CC1,1,0.69443333,,
O(CCO)CCN1CCN(C(c2ccccc2)c2ccc(cc2)Cl)CC1,1,0.698828,,
C(OCCN1CCN(CC1)C(c1ccc(Cl)cc1)c1ccccc1)CO,1,0.71290386,,
O(CCO)CCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,1,0.698828,,
C1N(CCN(C1)CCOCCO)C(c1ccccc1)c1ccc(Cl)cc1,1,0.7099483,,
c1cnc2c(c1)ccc1cccnc12,0,0.28873166,,
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,0.61569685,,
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,0.61569685,,
c1nc(ccc1)/C(c1ccc(C)cc1)=C/CN1CCCC1,1,0.61569685,,
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,0.61569685,,
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,0.61569685,,
C(N1CCCC1)/C=C(\c1ccc(C)cc1)c1ccccn1,1,0.6156969,,
c1cc(ccc1C)/C(c1ccccn1)=C\CN1CCCC1,1,0.61569685,,
c1(/C(c2ccccn2)=C\CN2CCCC2)ccc(C)cc1,1,0.61569685,,
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,1,0.42444617,,
C1(CC1)NC(Nc1ccc(Oc2c3c(ncc2)cc(c(c3)C(=O)N)OC)cc1Cl)=O,1,0.70326245,,
C1C(NC(Nc2ccc(cc2Cl)Oc2ccnc3c2cc(c(OC)c3)C(N)=O)=O)C1,1,0.7018932,,
C1CC1NC(=O)Nc1ccc(Oc2ccnc3c2cc(c(OC)c3)C(N)=O)cc1Cl,1,0.7018932,,
c1(Oc2cc(c(cc2)NC(NC2CC2)=O)Cl)ccnc2c1cc(c(c2)OC)C(=O)N,1,0.71881104,,
O=C(NC1CC1)Nc1c(cc(cc1)Oc1ccnc2cc(c(C(=O)N)cc12)OC)Cl,1,0.5909625,,
c1ccncc1,0,0.2063647,,
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1,0.52233845,,
N1CCCCC1CNC(=O)c1c(ccc(OCC(F)(F)F)c1)OCC(F)(F)F,1,0.63170576,,
C1CC(NCC1)CNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1,0.6317057,,
c1(C(NCC2NCCCC2)=O)c(OCC(F)(F)F)ccc(c1)OCC(F)(F)F,1,0.68260705,,
c1c(ccc(OCC(F)(F)F)c1C(=O)NCC1CCCCN1)OCC(F)(F)F,1,0.668033,,
C(F)(F)(F)COc1c(cc(OCC(F)(F)F)cc1)C(NCC1CCCCN1)=O,1,0.63697267,,
CN(C)CCOC(c1ccccc1)c1ccccc1,1,0.44719726,,
c1(C(c2ccccc2)OCCN(C)C)ccccc1,1,0.67889535,,
c1cc(ccc1)C(OCCN(C)C)c1ccccc1,1,0.67889535,,
c1cccc(c1)C(OCCN(C)C)c1ccccc1,1,0.67889535,,
c1ccc(C(OCCN(C)C)c2ccccc2)cc1,1,0.67889535,,
C(CN(C)C)OC(c1ccccc1)c1ccccc1,1,0.524845,,
CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O,1,0.5757974,,
S(OCC1C(OC2C(C(C(C(O2)C(O)=O)OC2C(C(C(OC3C(C(C(O)C(C(O)=O)O3)O)OS(=O)(O)=O)C(O2)CO)OS(=O)(=O)O)NS(=O)(O)=O)O)OS(=O)(=O)O)C(C(C(O)O1)NC(=O)C)O)(=O)(=O)O,1,0.6640303,,
O=S(O)(NC1C(OS(O)(=O)=O)C(OC2OC(C(O)C(C2OS(O)(=O)=O)O)C(=O)O)C(OC1OC1C(C(C(OC1C(=O)O)OC1C(C(NC(=O)C)C(OC1COS(=O)(O)=O)O)O)OS(=O)(=O)O)O)CO)=O,1,0.6038492,,
O=S(O)(=O)OC1C(OC(C(C1O)OC1C(NS(O)(=O)=O)C(OS(=O)(=O)O)C(C(CO)O1)OC1OC(C(O)C(C1OS(=O)(=O)O)O)C(=O)O)C(O)=O)OC1C(COS(=O)(=O)O)OC(O)C(NC(C)=O)C1O,1,0.6241833,,
O=S(NC1C(OS(=O)(=O)O)C(C(CO)OC1OC1C(C(C(OC2C(COS(=O)(O)=O)OC(O)C(C2O)NC(=O)C)OC1C(O)=O)OS(O)(=O)=O)O)OC1OC(C(O)=O)C(O)C(O)C1OS(=O)(=O)O)(=O)O,1,0.61353314,,
O=S(OC1C(OC(C(C1O)OC1C(C(C(OC2OC(C(C(O)C2OS(O)(=O)=O)O)C(O)=O)C(CO)O1)OS(=O)(O)=O)NS(=O)(=O)O)C(=O)O)OC1C(COS(O)(=O)=O)OC(O)C(C1O)NC(C)=O)(=O)O,1,0.6241833,,
O=C([O-])c1ccccc1O,0,0.21306391,,
NCC(O)c1ccc(O)cc1,0,0.46711504,,
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,1,0.61400366,,
o1c(c(C(c2ccccc2)CC(=O)C)c(c2ccccc21)[O-])=O,1,0.6140036,,
C(C(=O)C)C(c1ccccc1)c1c(=O)oc2c(c1[O-])cccc2,1,0.61314666,,
c1cccc2c1oc(=O)c(c2[O-])C(CC(C)=O)c1ccccc1,1,0.6140036,,
c1ccccc1C(c1c(=O)oc2ccccc2c1[O-])CC(=O)C,1,0.61314666,,
o1c(c(c([O-])c2ccccc12)C(CC(C)=O)c1ccccc1)=O,1,0.6140036,,
NC(CO)(CO)CO,0,0.27804604,,
CC[N+](CC)(CC)CC,0,0.28051084,,
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,1,0.59359854,,
OC(=O)C1N(C2C(C1)CCCC2)C(=O)C(NC(CCC)C(OCC)=O)C,1,0.5504768,,
C12CCCCC1CC(C(O)=O)N2C(C(NC(CCC)C(=O)OCC)C)=O,1,0.5661199,,
C(NC(C)C(=O)N1C2CCCCC2CC1C(=O)O)(CCC)C(OCC)=O,1,0.5936481,,
C12CC(N(C2CCCC1)C(C(C)NC(CCC)C(OCC)=O)=O)C(O)=O,1,0.56611985,,
CCOC(=O)C(CCC)NC(C)C(=O)N1C2C(CC1C(O)=O)CCCC2,1,0.43160206,,
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,0.30319935,,
O=c1c2c(ncn2C)n(c(=O)n1C)C,1,0.34446943,,
c12n(C)cnc1n(c(=O)n(c2=O)C)C,1,0.51798844,,
c12ncn(c1c(n(c(n2C)=O)C)=O)C,1,0.48146266,,
O=c1n(c(=O)n(C)c2ncn(c21)C)C,1,0.35635164,,
c1(n(c2ncn(C)c2c(n1C)=O)C)=O,1,0.48146266,,
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,0,0.35896194,,
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1,0.6335845,,
C(=O)(c1c(sc2c1ccc(O)c2)-c1ccc(cc1)O)c1ccc(cc1)OCCN1CCCCC1,1,0.76571953,,
C1N(CCOc2ccc(cc2)C(c2c(-c3ccc(cc3)O)sc3c2ccc(O)c3)=O)CCCC1,1,0.73827016,,
Oc1ccc2c(c1)sc(c2C(=O)c1ccc(OCCN2CCCCC2)cc1)-c1ccc(O)cc1,1,0.71911097,,
C(Oc1ccc(C(=O)c2c3ccc(cc3sc2-c2ccc(O)cc2)O)cc1)CN1CCCCC1,1,0.74718785,,
c1cc2c(sc(c2C(c2ccc(OCCN3CCCCC3)cc2)=O)-c2ccc(cc2)O)cc1O,1,0.77156436,,
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,0.6177013,,
N1(CCOCC(=O)O)CCN(C(c2ccc(cc2)Cl)c2ccccc2)CC1,1,0.71011317,,
c1c(cccc1)C(c1ccc(Cl)cc1)N1CCN(CC1)CCOCC(=O)O,1,0.7179903,,
Clc1ccc(cc1)C(N1CCN(CCOCC(O)=O)CC1)c1ccccc1,1,0.69003093,,
C1N(CCN(C1)C(c1ccccc1)c1ccc(cc1)Cl)CCOCC(O)=O,1,0.71011317,,
C1CN(C(c2ccc(cc2)Cl)c2ccccc2)CCN1CCOCC(=O)O,1,0.71011317,,
Nc1ccccc1N,0,0.1982793,,
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1,0.5690309,,
c1cc(ncc1)C(c1ccccc1)(C)OCCN(C)C,1,0.63273203,,
CC(c1ccccc1)(OCCN(C)C)c1ncccc1,1,0.63273203,,
c1(C(C)(c2ccccc2)OCCN(C)C)ncccc1,1,0.63273203,,
N(C)(C)CCOC(c1ccccc1)(C)c1ncccc1,1,0.6269884,,
c1cnc(cc1)C(C)(c1ccccc1)OCCN(C)C,1,0.62846285,,
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1,0.59626746,,
C(CCCCC)CCc1ccc(CCC(CO)(CO)N)cc1,1,0.5962675,,
C(CCCCCCc1ccc(cc1)CCC(CO)(CO)N)C,1,0.5962675,,
c1c(ccc(c1)CCCCCCCC)CCC(N)(CO)CO,1,0.59626746,,
C(Cc1ccc(CCCCCCCC)cc1)C(CO)(CO)N,1,0.59626746,,
C(O)C(CO)(N)CCc1ccc(cc1)CCCCCCCC,1,0.5962675,,
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1,0.6319374,,
C1Cc2n(c3ccccc3c2C(=O)C1Cn1ccnc1C)C,1,0.669832,,
c1ccc2c3C(=O)C(CCc3n(C)c2c1)Cn1ccnc1C,1,0.669832,,
C1(C(=O)c2c(n(c3ccccc32)C)CC1)Cn1ccnc1C,1,0.669832,,
c12ccccc2c2C(=O)C(CCc2n1C)Cn1c(C)ncc1,1,0.65229094,,
c1ccc2c(c1)c1C(C(CCc1n2C)Cn1ccnc1C)=O,1,0.669832,,
